filling time,MR dD,dD SMOW
09/01/2017 03:21,2500.544942,-127.16
09/01/2017 04:11,2702.18855,-141.97
09/01/2017 04:28,2744.544942,-147.15
09/01/2017 04:45,2684.18855,-135.58
09/01/2017 05:02,2647.544942,-128.08
09/01/2017 05:53,2338.18855,-111.12
09/01/2017 17:32,2314.749225,-117.25
09/01/2017 17:48,2288.978094,-116.05
09/01/2017 18:05,2282.749225,-116.38
09/01/2017 18:22,2263.978094,-116.44
09/01/2017 19:13,2181.749225,-106.69
09/01/2017 19:30,2185.978094,-112.04
09/01/2017 19:47,2177.749225,-99.63
09/01/2017 20:04,2167.978094,-111.47
09/01/2017 20:55,2156.749225,-101.97
09/01/2017 21:12,2141.978094,-98.63
09/01/2017 21:29,2153.749225,-107.21
09/01/2017 21:45,2128.978094,-101.14
09/01/2017 22:36,2153.749225,-103.21
09/01/2017 22:53,2155.978094,-109.79
09/01/2017 23:10,2159.749225,-100.18
09/01/2017 23:27,2142.978094,-108.26
10/01/2017 00:18,2133.749225,-97.82
10/01/2017 00:35,2118.978094,-105.49
10/01/2017 00:52,2124.749225,-98.13
10/01/2017 01:09,2094.978094,-105.23
10/01/2017 02:00,2131.749225,-97.18
10/01/2017 02:16,2109.978094,-101.73
10/01/2017 02:33,2132.749225,-107.68
10/01/2017 02:50,2112.978094,-105.74
10/01/2017 03:41,2128.749225,-97.22
10/01/2017 03:58,2124.978094,-113.39
10/01/2017 04:15,2076.749225,-102.09
10/01/2017 04:32,2077.978094,-103.44
10/01/2017 05:23,2046.749225,-99.12
10/01/2017 05:40,2050.978094,-99.71
10/01/2017 05:57,2055.749225,-92.44
10/01/2017 06:14,2087.978094,-109.58
10/01/2017 07:04,1974.749225,-88.34
24/01/2017 05:04,2437.344843,-128.48
24/01/2017 06:13,2499.344843,-127.24
24/01/2017 06:47,2472.344843,-127.42
24/01/2017 07:56,2403.344843,-123.38
24/01/2017 08:30,2438.344843,-128.5
24/01/2017 09:39,2368.344843,-123.02
24/01/2017 10:14,2307.344843,-116.32
24/01/2017 11:22,2329.344843,-119.99
24/01/2017 11:57,2345.344843,-122.27
24/01/2017 13:06,2341.344843,-115.8
24/01/2017 13:40,2284.344843,-118.71
24/01/2017 14:49,2235.344843,-113.69
24/01/2017 15:23,2249.344843,-119.77
24/01/2017 16:32,2224.344843,-113.3
24/01/2017 17:06,2248.344843,-114.36
24/01/2017 18:15,2228.344843,-106.24
24/01/2017 18:49,2189.344843,-108.72
24/01/2017 19:58,2177.344843,-108.09
24/01/2017 20:33,2214.344843,-110.93
24/01/2017 21:41,2222.344843,-110.17
24/01/2017 22:16,2244.344843,-112.48
24/01/2017 23:25,2321.344843,-118.98
24/01/2017 23:59,2369.344843,-121.71
25/01/2017 01:08,2311.344843,-116.69
25/01/2017 01:42,2312.344843,-119.04
25/01/2017 02:51,2267.344843,-113.81
25/01/2017 03:25,2195.344843,-112.01
25/01/2017 04:34,2200.344843,-109.09
25/01/2017 05:08,2204.344843,-113.46
25/01/2017 06:17,2212.344843,-113.2
25/01/2017 06:52,2234.344843,-113.44
25/01/2017 08:00,2242.344843,-114.7
25/01/2017 08:35,2220.344843,-114.37
25/01/2017 09:44,2257.344843,-113.74
25/01/2017 10:58,2325.344843,-116.49
25/01/2017 12:07,2331.344843,-118.55
25/01/2017 12:42,2291.344843,-118.29
25/01/2017 13:50,2257.344843,-112.04
25/01/2017 14:25,2243.344843,-113.41
25/01/2017 15:33,2165.344843,-104.93
25/01/2017 16:08,2150.344843,-101.7
25/01/2017 17:17,2196.344843,-103.97
25/01/2017 17:51,2247.344843,-110.56
25/01/2017 19:00,2192.344843,-109.91
25/01/2017 19:34,2185.344843,-106.64
25/01/2017 20:43,2070.344843,-96.71
25/01/2017 21:17,2049.344843,-94.06
25/01/2017 22:26,2050.344843,-92.45
25/01/2017 23:01,2040.344843,-92.27
26/01/2017 00:09,2104.344843,-98.35
26/01/2017 00:44,2055.344843,-101.5
26/01/2017 01:52,2083.344843,-99.39
26/01/2017 02:27,2254.344843,-113.02
26/01/2017 03:36,2234.344843,-111.44
26/01/2017 04:10,2195.344843,-109.42
26/01/2017 05:19,2314.344843,-120.85
26/01/2017 05:53,2343.344843,-122.31
26/01/2017 07:02,2324.344843,-122.9
26/01/2017 07:36,2340.344843,-118.5
26/01/2017 08:45,2342.344843,-123.75
26/01/2017 09:32,2325.344843,-119.03
26/01/2017 10:41,2314.344843,-117.37
26/01/2017 11:15,2261.344843,-110.69
26/01/2017 12:24,2187.344843,-109.01
26/01/2017 12:59,2165.344843,-109.06
26/01/2017 14:07,2165.344843,-103.61
26/01/2017 14:42,2161.344843,-107
26/01/2017 15:51,2178.344843,-111.83
26/01/2017 16:25,2157.344843,-108.58
26/01/2017 17:34,2177.344843,-105.22
26/01/2017 18:08,2169.344843,-114.19
26/01/2017 19:17,2193.344843,-108.59
26/01/2017 19:51,2189.344843,-111.31
26/01/2017 21:00,2214.344843,-112.35
26/01/2017 21:34,2207.344843,-107.16
26/01/2017 22:43,2214.344843,-110.84
26/01/2017 23:18,2232.344843,-110.72
27/01/2017 00:26,2239.344843,-115.52
27/01/2017 01:01,2241.344843,-112.54
27/01/2017 02:10,2271.344843,-118.13
27/01/2017 02:44,2227.344843,-111.92
27/01/2017 03:53,2239.344843,-110.89
27/01/2017 04:27,2288.344843,-113.89
27/01/2017 05:36,2311.344843,-117.1
27/01/2017 06:10,2276.344843,-115.8
27/01/2017 07:19,2267.344843,-116.39
27/01/2017 07:53,2248.344843,-114.99
27/01/2017 09:02,2244.344843,-116.25
27/01/2017 09:37,2236.344843,-113.9
27/01/2017 10:45,2210.344843,-105.49
27/01/2017 11:20,2158.344843,-108.2
27/01/2017 12:29,2182.344843,-111.19
27/01/2017 13:03,2174.344843,-109.08
27/01/2017 14:12,2185.344843,-107.81
27/01/2017 14:46,2193.344843,-111
27/01/2017 15:55,2225.344843,-115.31
27/01/2017 16:29,2250.344843,-116.87
27/01/2017 17:38,2277.344843,-116.19
27/01/2017 18:12,2242.344843,-105.7
27/01/2017 19:21,2214.344843,-106.01
27/01/2017 19:56,2236.344843,-106.78
27/01/2017 21:04,2219.344843,-111.07
27/01/2017 21:39,2283.344843,-113.91
27/01/2017 22:47,2330.344843,-119.64
27/01/2017 23:22,2279.344843,-112.74
28/01/2017 00:31,2311.344843,-114.03
28/01/2017 01:05,2316.344843,-118.23
28/01/2017 02:14,2294.344843,-112.06
28/01/2017 02:48,2300.344843,-111.01
28/01/2017 03:57,2265.344843,-112.65
28/01/2017 04:31,2235.344843,-113.35
28/01/2017 05:40,2211.344843,-110.03
28/01/2017 06:15,2190.344843,-102.29
28/01/2017 07:23,2211.344843,-111.34
28/01/2017 07:58,2242.344843,-117.76
28/01/2017 09:06,2235.344843,-114.2
28/01/2017 09:41,2227.344843,-112.46
28/01/2017 10:50,2126.344843,-101.71
28/01/2017 11:24,2113.344843,-101.37
28/01/2017 12:33,2126.344843,-104.95
28/01/2017 13:07,2159.344843,-103.12
28/01/2017 14:16,2203.344843,-107.79
28/01/2017 14:50,2216.344843,-109.69
28/01/2017 15:59,2175.344843,-106.64
28/01/2017 16:33,2250.344843,-111.41
28/01/2017 17:42,2275.344843,-116.89
28/01/2017 18:17,2238.344843,-118.1
28/01/2017 19:25,2200.344843,-108.27
28/01/2017 20:00,2199.344843,-110.67
28/01/2017 21:09,2227.344843,-112.71
28/01/2017 21:43,2215.344843,-110.65
28/01/2017 22:52,2255.344843,-115.59
28/01/2017 23:26,2292.344843,-114.84
29/01/2017 00:35,2216.344843,-109.79
29/01/2017 01:09,2170.344843,-109.85
29/01/2017 02:18,2131.344843,-108.85
29/01/2017 02:52,2130.344843,-104.52
29/01/2017 04:01,2147.344843,-106.29
29/01/2017 04:35,2135.344843,-103.79
29/01/2017 05:44,2135.344843,-108.24
29/01/2017 06:19,2168.344843,-103.52
29/01/2017 07:27,2218.344843,-107.98
29/01/2017 08:02,2207.344843,-105.89
29/01/2017 09:11,2137.344843,-100.39
29/01/2017 09:45,2124.344843,-99.3
29/01/2017 10:54,2099.344843,-101.35
29/01/2017 11:28,2071.344843,-99.69
29/01/2017 12:37,2060.344843,-97.13
29/01/2017 13:11,2047.344843,-95.73
29/01/2017 14:20,2032.344843,-95.02
29/01/2017 14:54,2026.344843,-96.68
29/01/2017 16:03,2015.344843,-90.19
29/01/2017 16:38,2038.344843,-95.07
29/01/2017 17:46,2073.344843,-93.08
29/01/2017 18:21,2074.344843,-96.09
29/01/2017 19:30,2169.344843,-103.87
29/01/2017 20:04,2203.344843,-112.87
29/01/2017 21:13,2168.344843,-104.95
29/01/2017 21:47,2159.344843,-108.22
29/01/2017 22:56,2105.344843,-103.62
29/01/2017 23:30,2112.344843,-103.17
30/01/2017 00:39,2103.344843,-99.25
30/01/2017 01:13,2100.344843,-98.79
30/01/2017 02:22,2095.344843,-97.54
30/01/2017 02:57,2066.344843,-96.63
30/01/2017 04:05,2078.344843,-97.64
30/01/2017 04:40,2114.344843,-101.33
30/01/2017 05:48,2118.344843,-102.13
30/01/2017 06:23,2115.344843,-102.32
30/01/2017 07:32,2149.344843,-102.53
30/01/2017 08:06,2164.344843,-105.86
30/01/2017 09:15,2162.344843,-100.05
30/01/2017 09:49,2139.344843,-101.64
30/01/2017 10:58,2109.344843,-100.32
30/01/2017 11:32,2092.344843,-100.86
30/01/2017 12:41,2078.344843,-101.18
30/01/2017 13:16,2092.344843,-97.67
30/01/2017 14:24,2062.344843,-90.92
30/01/2017 14:59,2043.344843,-99.7
30/01/2017 16:07,2051.344843,-94.72
30/01/2017 16:42,2040.344843,-91.59
30/01/2017 17:51,2010.344843,-88.82
30/01/2017 18:25,2007.344843,-92.74
30/01/2017 19:34,2000.344843,-92.92
30/01/2017 20:08,1974.344843,-89.65
30/01/2017 21:17,1961.344843,-81.65
30/01/2017 21:51,1967.344843,-92.83
30/01/2017 23:00,2008.344843,-90.62
30/01/2017 23:34,2008.344843,-85.3
31/01/2017 08:58,2093.138262,-100.82
31/01/2017 09:32,2093.138262,-98.48
31/01/2017 10:40,2069.138262,-91.69
31/01/2017 11:14,2067.138262,-91.25
31/01/2017 12:21,2083.138262,-99.92
31/01/2017 12:55,2111.138262,-103.27
31/01/2017 14:03,2118.138262,-101.72
31/01/2017 14:37,2125.138262,-109.79
31/01/2017 15:45,2150.138262,-109.71
31/01/2017 16:18,2214.138262,-106.95
31/01/2017 17:26,2191.138262,-103.83
31/01/2017 18:00,2277.138262,-108.78
31/01/2017 19:08,2287.138262,-113.76
31/01/2017 19:42,2238.138262,-104.63
31/01/2017 20:49,2271.138262,-111.06
31/01/2017 21:23,2177.138262,-108.92
31/01/2017 22:31,2157.138262,-105.78
31/01/2017 23:05,2093.138262,-96.55
01/02/2017 00:13,2123.138262,-104.16
01/02/2017 00:46,2133.138262,-101.99
01/02/2017 01:54,2175.138262,-104.95
01/02/2017 02:28,2205.138262,-111.65
01/02/2017 03:36,2232.138262,-107.79
01/02/2017 04:10,2221.138262,-104.05
01/02/2017 05:17,2208.138262,-109.79
01/02/2017 05:51,2222.138262,-109.55
01/02/2017 06:59,2123.138262,-96.56
01/02/2017 07:33,2162.138262,-101.66
01/02/2017 10:08,2125.78674,-98.95
01/02/2017 10:42,2117.78674,-96.77
01/02/2017 11:51,2104.78674,-100.75
01/02/2017 12:25,2093.78674,-101.27
01/02/2017 13:34,2114.78674,-98.46
01/02/2017 14:08,2105.78674,-98.29
01/02/2017 15:17,2117.78674,-99.41
01/02/2017 15:52,2108.78674,-98.85
01/02/2017 17:00,2139.78674,-101.69
01/02/2017 17:35,2161.78674,-105.85
01/02/2017 18:44,2208.78674,-107.6
01/02/2017 19:18,2189.78674,-108.3
01/02/2017 20:27,2179.78674,-111.99
01/02/2017 21:01,2209.78674,-110.16
01/02/2017 22:10,2199.78674,-111.29
01/02/2017 22:44,2211.78674,-115.2
01/02/2017 23:53,2212.78674,-112.34
02/02/2017 00:27,2176.78674,-111.41
02/02/2017 01:36,2170.78674,-104.72
02/02/2017 02:11,2159.78674,-108.98
02/02/2017 03:19,2191.78674,-106.08
02/02/2017 03:54,2199.78674,-111.55
02/02/2017 05:03,2234.78674,-114.08
02/02/2017 05:37,2219.78674,-111.21
02/02/2017 06:46,2228.78674,-109.14
02/02/2017 07:20,2196.78674,-107.22
02/02/2017 08:29,2268.78674,-117.86
02/02/2017 09:17,2166.78674,-90.86
02/02/2017 09:51,2183.78674,-105.52
02/02/2017 11:00,2173.78674,-107.3
02/02/2017 11:35,2145.78674,-99.13
02/02/2017 12:43,2241.78674,-112.15
02/02/2017 13:18,2168.78674,-98.34
02/02/2017 14:27,2197.78674,-111.19
02/02/2017 15:01,2123.78674,-103.68
02/02/2017 16:10,2156.78674,-111.24
02/02/2017 16:44,2139.78674,-107.1
02/02/2017 17:53,2167.78674,-109
02/02/2017 18:27,2198.78674,-104.64
02/02/2017 19:36,2260.78674,-107.69
02/02/2017 20:10,2208.78674,-105.78
02/02/2017 21:19,2171.78674,-99.83
02/02/2017 21:54,2165.78674,-103.91
02/02/2017 23:02,2208.78674,-107.03
02/02/2017 23:37,2248.78674,-113.37
03/02/2017 00:46,2311.78674,-116.9
03/02/2017 01:20,2247.78674,-106.3
03/02/2017 02:29,2246.78674,-118.37
03/02/2017 03:03,2238.78674,-119.16
03/02/2017 04:12,2262.78674,-117.82
03/02/2017 04:46,2247.78674,-114.33
03/02/2017 05:55,2335.78674,-122.26
03/02/2017 06:29,2291.78674,-119.25
03/02/2017 07:38,2357.78674,-124.88
03/02/2017 08:13,2350.78674,-124.77
03/02/2017 09:21,2400.78674,-126.15
03/02/2017 09:56,2335.78674,-120.97
03/02/2017 11:04,2408.78674,-126.42
03/02/2017 11:39,2341.78674,-122.67
03/02/2017 12:48,2314.78674,-119.93
03/02/2017 13:22,2307.78674,-116.39
03/02/2017 14:31,2199.78674,-114.31
03/02/2017 15:05,2174.78674,-108.64
03/02/2017 16:14,2285.78674,-120.82
03/02/2017 16:48,2250.78674,-118.56
03/02/2017 17:57,2204.78674,-115.41
03/02/2017 18:32,2267.78674,-118.02
03/02/2017 19:40,2258.78674,-112.07
03/02/2017 20:15,2295.78674,-120.26
03/02/2017 21:23,2361.78674,-120.12
03/02/2017 21:58,2261.78674,-111.77
03/02/2017 23:07,2165.78674,-105.75
03/02/2017 23:41,2126.78674,-96.33
04/02/2017 00:50,2152.78674,-107.68
04/02/2017 01:24,2181.78674,-112.34
04/02/2017 02:33,2203.78674,-112.62
04/02/2017 03:07,2138.78674,-108.98
04/02/2017 04:16,2118.78674,-106.83
04/02/2017 04:50,2113.78674,-105.77
04/02/2017 05:59,2138.78674,-108.08
04/02/2017 06:34,2111.78674,-107.69
04/02/2017 12:40,2238.405583,-116.06
04/02/2017 13:49,2025.405583,-97.1
04/02/2017 14:23,2019.405583,-94.42
04/02/2017 15:32,2078.405583,-101.13
04/02/2017 16:06,2073.405583,-100.6
04/02/2017 17:15,2081.405583,-97.93
07/02/2017 10:58,2013,-84.69
07/02/2017 12:06,2006,-90.86
07/02/2017 13:47,2012,-90.9
07/02/2017 15:29,2015,-85.51
07/02/2017 16:37,2031,-94.1
07/02/2017 18:19,1989,-93.98
07/02/2017 20:01,1986,-83.81
07/02/2017 21:09,1984,-82.95
07/02/2017 22:50,1980,-90.45
08/02/2017 00:32,2019,-91.05
08/02/2017 01:40,2031,-87.71
08/02/2017 03:22,2021,-95.92
08/02/2017 05:04,2090,-98.21
08/02/2017 06:12,2027,-94.11
08/02/2017 07:53,2007,-95.88
08/02/2017 09:36,2002,-91.38
08/02/2017 10:43,2012,-92.85
08/02/2017 12:25,2005,-93.87
08/02/2017 14:07,2017,-93.64
08/02/2017 15:15,2021,-97.81
08/02/2017 16:57,2010,-99.43
08/02/2017 18:39,2046,-92.23
08/02/2017 19:47,2013,-91.35
08/02/2017 21:28,1999,-98.58
08/02/2017 23:10,2024,-80.54
09/02/2017 00:18,2021,-89.79
09/02/2017 02:00,1986,-95.81
09/02/2017 03:42,2000,-92.34
09/02/2017 04:50,2014,-96.93
09/02/2017 06:31,1986,-93.07
09/02/2017 08:13,2010,-96.51
09/02/2017 09:21,2018,-92.18
09/02/2017 11:03,2010,-99.41
09/02/2017 12:45,2026,-87.06
09/02/2017 13:53,2048,-98.21
09/02/2017 15:34,2040,-99.07
09/02/2017 17:17,2042,-97
09/02/2017 18:24,2097,-101.36
09/02/2017 20:06,2052,-103.28
09/02/2017 21:48,2112,-100.53
09/02/2017 22:56,2105,-105.86
10/02/2017 00:38,2093,-105.57
10/02/2017 02:20,2100,-94.26
10/02/2017 03:28,2096,-104.98
10/02/2017 05:09,2109,-94.32
10/02/2017 06:51,2073,-89.77
10/02/2017 07:59,2077,-91.21
10/02/2017 09:41,2080,-98.34
10/02/2017 11:23,2120,-95.17
10/02/2017 12:31,2102,-94.53
10/02/2017 14:12,2090,-101.92
10/02/2017 15:54,2110,-93.48
10/02/2017 17:02,2119,-97.82
10/02/2017 18:44,2103,-103.83
10/02/2017 23:03,2115,-99.58
11/02/2017 00:45,2128,-92.54
11/02/2017 01:53,2159,-101.55
11/02/2017 03:35,2155,-94.97
11/02/2017 05:17,2152,-99.47
11/02/2017 06:25,2162,-106.23
11/02/2017 08:06,2147,-102.29
11/02/2017 09:48,2155,-98.94
11/02/2017 10:56,2185,-100.02
11/02/2017 12:38,2130,-100.33
11/02/2017 14:20,2134,-97.84
11/02/2017 15:28,2137,-95.76
11/02/2017 17:10,2095,-92.69
11/02/2017 18:52,2097,-88.69
11/02/2017 19:59,2068,-94.29
11/02/2017 21:41,2069,-82.51
11/02/2017 23:23,2072,-95.35
12/02/2017 00:31,2062,-94.46
12/02/2017 02:13,2048,-94.36
12/02/2017 03:55,2053,-87.66
12/02/2017 05:03,2068,-96.83
12/02/2017 06:44,2063,-97.16
12/02/2017 08:26,2071,-88.49
12/02/2017 09:34,2057,-87.66
12/02/2017 11:16,2031,-88.47
12/02/2017 12:58,2054,-85.43
12/02/2017 14:06,2057,-82.6
12/02/2017 15:47,2043,-89.79
12/02/2017 17:29,2063,-83.81
12/02/2017 18:37,2072,-85.01
12/02/2017 20:19,2113,-94.05
12/02/2017 22:01,2112,-90.72
12/02/2017 23:09,2092,-94.9
13/02/2017 00:50,2123,-98.55
13/02/2017 02:33,2150,-96.28
13/02/2017 03:40,2138,-101.35
13/02/2017 05:22,2131,-106.46
13/02/2017 07:04,2161,-99.67
13/02/2017 08:12,2146,-92.39
13/02/2017 09:54,2133,-105.88
13/02/2017 11:36,2129,-104.31
13/02/2017 12:44,2107,-105.6
13/02/2017 14:25,2091,-102.2
13/02/2017 16:07,2085,-98.11
13/02/2017 17:15,2105,-106.54
13/02/2017 18:57,2137,-113.26
13/02/2017 20:39,2161,-102.58
13/02/2017 21:47,2129,-103.62
13/02/2017 23:28,2113,-102.15
14/02/2017 01:10,2127,-98.44
14/02/2017 02:18,2104,-98.66
14/02/2017 04:00,2091,-102.57
14/02/2017 05:42,2117,-95.41
14/02/2017 06:50,2128,-95.73
14/02/2017 08:31,2121,-95.97
14/02/2017 10:14,2136,-92.14
14/02/2017 11:21,2164,-100.46
14/02/2017 13:03,2133,-97.65
14/02/2017 14:45,2155,-105.7
14/02/2017 15:53,2199,-110.01
14/02/2017 17:35,2158,-102.62
14/02/2017 19:17,2244,-104.55
14/02/2017 22:51,2278,-112.24
15/02/2017 00:33,2358,-115
15/02/2017 01:41,2297,-110.02
15/02/2017 03:22,2223,-115.93
15/02/2017 05:04,2222,-109.05
15/02/2017 06:12,2464,-128.49
15/02/2017 07:54,2398,-127.54
15/02/2017 09:36,2080,-96.69
15/02/2017 10:44,2712,-143.9
15/02/2017 12:26,2711,-141.18
15/02/2017 14:08,2340,-116.63
15/02/2017 15:15,2276,-113.42
15/02/2017 16:57,2582,-134.75
15/02/2017 18:39,2686,-147.42
15/02/2017 19:47,2611,-129.07
15/02/2017 21:29,2577,-136.11
15/02/2017 23:11,2407,-125.63
16/02/2017 00:19,2208,-112.13
16/02/2017 02:00,2121,-99.19
16/02/2017 03:42,2086,-101.69
16/02/2017 04:50,2051,-95.48
16/02/2017 06:32,2054,-98.49
16/02/2017 08:14,2052,-93.95
16/02/2017 09:22,2055,-94.39
16/02/2017 11:03,2068,-102.01
16/02/2017 12:45,2069,-98.71
16/02/2017 13:53,2027,-88.5
16/02/2017 15:35,2023,-101.17
16/02/2017 17:17,2050,-97.3
16/02/2017 18:25,2063,-96.23
16/02/2017 20:07,2051,-98.51
16/02/2017 21:49,2061,-98.53
16/02/2017 22:56,2080,-96.15
17/02/2017 00:38,2030,-93.22
17/02/2017 02:20,1987,-87.32
17/02/2017 03:28,1994,-79.77
17/02/2017 05:10,1968,-87.27
17/02/2017 06:52,1991,-82.9
17/02/2017 08:00,1976,-89.1
17/02/2017 09:41,1957,-76.49
17/02/2017 11:23,1964,-91.23
17/02/2017 12:31,1966,-89.1
17/02/2017 14:13,1951,-82.91
17/02/2017 15:55,1972,-85.78
17/02/2017 17:03,1993,-94.44
17/02/2017 18:44,2000,-93.59
17/02/2017 20:26,2011,-87.14
17/02/2017 21:34,2005,-90.32
17/02/2017 23:16,1990,-85.31
18/02/2017 00:58,1983,-82.66
18/02/2017 02:06,1982,-80.74
18/02/2017 03:47,1964,-82.04
18/02/2017 05:30,1986,-87.67
18/02/2017 06:37,1997,-86.73
18/02/2017 08:19,2020,-93.37
18/02/2017 10:01,2013,-85.77
18/02/2017 11:09,2040,-89.8
18/02/2017 15:09,2076,-103.45
18/02/2017 16:17,2175,-108.2
18/02/2017 17:58,2205,-109.67
18/02/2017 19:40,2282,-106
18/02/2017 20:48,2295,-118.17
18/02/2017 22:30,2445,-126.44
19/02/2017 00:12,2542,-125.37
19/02/2017 01:20,2426,-125.59
19/02/2017 03:01,2267,-108.65
19/02/2017 04:43,2240,-112.38
19/02/2017 05:51,2197,-105.16
19/02/2017 07:33,2138,-104.2
19/02/2017 09:15,2093,-95.75
19/02/2017 10:23,2081,-87.75
19/02/2017 12:04,2051,-94.97
19/02/2017 13:46,2020,-81.08
19/02/2017 14:54,1998,-90.41
19/02/2017 16:36,1971,-86.85
19/02/2017 18:18,1976,-83.59
19/02/2017 19:26,2010,-88.06
19/02/2017 21:07,2017,-89.6
19/02/2017 22:50,2077,-102.49
19/02/2017 23:57,2083,-108.66
20/02/2017 01:39,2109,-99.73
20/02/2017 03:21,2093,-101.2
20/02/2017 04:29,2041,-103.94
20/02/2017 06:11,2028,-93.4
20/02/2017 07:53,2065,-87.58
20/02/2017 09:01,2053,-94.69
20/02/2017 10:42,2011,-91.32
20/02/2017 12:24,2001,-91.38
20/02/2017 13:32,1971,-85.91
20/02/2017 15:14,1948,-90.39
20/02/2017 16:56,1936,-83.32
20/02/2017 18:04,1944,-86.74
20/02/2017 19:45,1916,-80.08
24/02/2017 02:06,1929.098629,-79.1
24/02/2017 02:40,1931.098629,-84.28
24/02/2017 03:49,1919.098629,-80.1
24/02/2017 04:23,1922.098629,-84.08
24/02/2017 05:32,1928.098629,-78.84
24/02/2017 06:07,1938.098629,-81.48
24/02/2017 07:15,1933.098629,-84.23
24/02/2017 07:50,1943.098629,-87.69
24/02/2017 08:59,1955.098629,-80.97
24/02/2017 09:33,1948.098629,-88.2
24/02/2017 10:42,1934.098629,-85.49
24/02/2017 11:16,1943.098629,-83.84
24/02/2017 12:25,1940.098629,-87.02
24/02/2017 12:59,1939.098629,-89.12
24/02/2017 14:08,1929.098629,-81.24
24/02/2017 14:42,1950.098629,-85.43
24/02/2017 15:51,1959.098629,-87.38
24/02/2017 16:26,1960.098629,-88.83
24/02/2017 17:34,1947.098629,-82.41
24/02/2017 18:09,1942.098629,-87.43
24/02/2017 19:18,1936.098629,-84.45
24/02/2017 19:52,1940.098629,-87.57
24/02/2017 21:01,1949.098629,-87.95
24/02/2017 21:35,1995.098629,-92.24
24/02/2017 22:44,2064.098629,-95.04
24/02/2017 23:18,2054.098629,-96.16
25/02/2017 00:27,2112.098629,-94.15
25/02/2017 01:01,2091.098629,-98.2
25/02/2017 02:10,2135.098629,-101.15
25/02/2017 02:45,2172.098629,-104.68
25/02/2017 03:53,2168.098629,-100.16
25/02/2017 04:28,2148.098629,-104.02
25/02/2017 05:37,2188.098629,-107.6
25/02/2017 06:11,2159.098629,-101.9
25/02/2017 07:20,2139.098629,-104.13
25/02/2017 07:54,2116.098629,-107.16
25/02/2017 09:03,2167.098629,-107.58
25/02/2017 09:37,2159.098629,-107.23
25/02/2017 10:46,2130.098629,-108.73
25/02/2017 11:20,2075.098629,-101.83
26/02/2017 14:40,1950,-91.43
26/02/2017 15:48,2034,-89.77
26/02/2017 16:23,2053,-94.29
26/02/2017 17:32,2044,-97.91
26/02/2017 18:06,2037,-97.17
26/02/2017 19:15,2030,-97.13
26/02/2017 19:49,1989,-98.45
26/02/2017 20:58,2012,-92.12
26/02/2017 21:32,1972,-87.37
26/02/2017 22:41,1970,-90.31
26/02/2017 23:15,1965,-84.22
27/02/2017 00:24,1971,-84.62
27/02/2017 00:59,1980,-81.43
27/02/2017 02:07,1997,-91.3
27/02/2017 02:42,2006,-90.99
27/02/2017 03:51,2030,-94.9
27/02/2017 04:25,2030,-92.23
27/02/2017 05:34,2056,-92.5
27/02/2017 06:08,2056,-104.09
27/02/2017 07:17,2035,-92.75
27/02/2017 07:51,2010,-92.58
27/02/2017 09:00,2018,-95.19
27/02/2017 09:34,2005,-93.68
27/02/2017 10:43,1982,-89.98
27/02/2017 11:18,1970,-89.44
27/02/2017 12:26,1986,-98.67
27/02/2017 13:01,1982,-92.57
27/02/2017 14:10,2002,-95.96
27/02/2017 14:44,1980,-88.14
27/02/2017 15:53,2008,-96.35
27/02/2017 16:27,1988,-92.1
27/02/2017 17:36,1949,-84.93
27/02/2017 18:10,1967,-87.01
27/02/2017 21:02,1984,-86.81
27/02/2017 21:37,1959,-84.33
27/02/2017 22:45,1966,-82.84
27/02/2017 23:20,1965,-83.21
28/02/2017 00:29,1981,-86.51
28/02/2017 02:46,1984,-89.26
28/02/2017 03:55,1971,-83.61
28/02/2017 04:29,1988,-83.09
28/02/2017 05:38,1978,-79.4
28/02/2017 06:12,1983,-85.58
28/02/2017 07:21,1976,-82.16
28/02/2017 07:56,1982,-76.79
28/02/2017 09:04,2009,-85.24
28/02/2017 09:39,2032,-83.76
28/02/2017 10:47,1992,-92.96
28/02/2017 11:22,1968,-87.44
28/02/2017 12:50,1940,-92.28
28/02/2017 13:59,1963,-87.52
28/02/2017 14:33,1977,-91.48
28/02/2017 15:42,1952,-87.5
28/02/2017 16:16,1953,-85.54
28/02/2017 17:25,1966,-81.47
28/02/2017 17:59,1961,-85.67
28/02/2017 19:08,1986,-90.02
28/02/2017 19:43,2000,-89.67
28/02/2017 20:51,1991,-86.08
28/02/2017 21:26,2025,-86.61
28/02/2017 22:34,2047,-88.81
01/03/2017 13:35,1994.37501,-81.55
01/03/2017 14:44,1947.37501,-83.1
01/03/2017 15:18,1953.37501,-87.17
01/03/2017 16:27,1956.37501,-86.79
01/03/2017 17:02,1974.37501,-92.57
01/03/2017 18:10,2001.37501,-89.29
01/03/2017 18:45,2033.37501,-95.22
01/03/2017 19:54,2043.37501,-88.86
01/03/2017 20:28,2107.37501,-95.21
01/03/2017 21:37,2156.37501,-105.92
01/03/2017 22:11,2127.37501,-95.64
01/03/2017 23:20,2195.37501,-104.93
01/03/2017 23:54,2209.37501,-109.97
02/03/2017 01:03,2096.37501,-106.13
02/03/2017 01:37,2030.37501,-91.79
02/03/2017 02:46,2005.37501,-87.2
02/03/2017 03:21,2004.37501,-88.62
02/03/2017 04:29,2015.37501,-87.34
02/03/2017 05:04,2011.37501,-94.3
02/03/2017 06:13,1942.37501,-81.82
